Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
32,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
33,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
34,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
35,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
36,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
37,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
38,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
39,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
40,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
41,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
42,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
43,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
44,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
45,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
46,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
47,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
48,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
49,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
50,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
51,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
52,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
53,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
54,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
55,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
56,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
57,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
58,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
59,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
60,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
61,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
62,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
63,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
64,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
65,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
66,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
67,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
68,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
69,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
70,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
71,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
72,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
73,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
74,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
75,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
76,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
77,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
78,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
79,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
80,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
81,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
82,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
83,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
84,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
85,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
86,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
87,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
88,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
89,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
90,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
91,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
92,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
93,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
94,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
95,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
96,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
97,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
98,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
99,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
100,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
101,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
102,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
103,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
104,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
105,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
106,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
107,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
108,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
109,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
110,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
111,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
112,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
113,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
114,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
115,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
116,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
117,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
118,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
119,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
120,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
121,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
122,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
123,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
124,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
125,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
126,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
127,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
128,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
129,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
130,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
131,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
132,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
133,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
134,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
135,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
136,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
137,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
138,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
139,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
140,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
141,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
142,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
143,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
144,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
145,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
146,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
147,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
148,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
149,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
150,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
151,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
152,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
153,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
154,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
155,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
156,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
157,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
158,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
159,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
160,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
161,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
162,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
163,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
164,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
165,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
166,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
167,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
168,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
169,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
170,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
171,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
172,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
173,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
174,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
175,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
176,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
177,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
178,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
179,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
180,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
181,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
182,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
183,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
184,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
185,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
186,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
187,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
188,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
189,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
190,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
191,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
192,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
193,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
194,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
195,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
196,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
197,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
198,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
199,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
200,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
201,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
202,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
203,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
204,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
205,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
206,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
207,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
208,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
209,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
210,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
211,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
212,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
213,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
214,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
215,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
216,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
217,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
218,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
219,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
220,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
221,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
222,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
223,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
224,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
225,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
226,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
227,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
228,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
229,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
230,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
231,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
232,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
233,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
234,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
235,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
236,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
237,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
238,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
239,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
240,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
241,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
242,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
243,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
244,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
245,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
246,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
247,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
248,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
249,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
250,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
251,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
252,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
253,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
254,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
255,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
256,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
257,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
258,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
259,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
260,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
261,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
262,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
263,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
264,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
265,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
266,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
267,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
268,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
269,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
270,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
271,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
272,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
273,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
274,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
275,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
276,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
277,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
278,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
279,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
280,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
281,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
282,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
283,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
284,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
285,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
286,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
287,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
288,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
289,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
290,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
291,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
292,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
293,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
294,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
295,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
296,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
297,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
298,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
299,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
300,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
301,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
302,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
303,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
304,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
305,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
306,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
307,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
308,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
309,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
310,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
311,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
312,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
313,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
314,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
315,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
316,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
317,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
318,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
319,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
320,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
321,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
322,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
323,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
324,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
325,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
326,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
327,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
328,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
329,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
330,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
331,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
332,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
333,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
334,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
335,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
336,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
337,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
338,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
339,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
340,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
341,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
342,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
343,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
344,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
345,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
346,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
347,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
348,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
349,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
350,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
351,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
352,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
353,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
354,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
355,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
356,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
357,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
358,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
359,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
360,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
361,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
362,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
363,1,1,130,0,ACCELERATING,false,0,5,2,0,4,,,3,2,29
